run_id,batch,condition,model_id,feature_id,feature_title,ids,passed_ids,recorded_pass_rate,business_assertion_reached,prerequisite_blocked,evaluation_unresolved
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,0,0.0,0,0,3
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,0,0.0,0,0,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,0,0.0,0,0,7
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,0,0.0,0,2,4
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,0,0.0,0,0,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,0,0.0,0,0,3
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,0,0,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,0,0,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,0,0.0,0,3,3
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,3,75.0,4,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,4,100.0,4,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,1,50.0,2,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,2,100.0,2,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,5,83.33333333333333,7,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,3,100.0,3,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,2,100.0,2,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,1,50.0,2,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,1,50.0,1,0,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-014,メール通知,2,1,50.0,2,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,2,2
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,previous,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,2,50.0,4,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,1,25.0,2,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,0,0.0,0,3,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,0,0.0,0,7,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,0,0.0,0,4,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,0,0.0,0,3,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,1,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,0,0.0,0,3,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,2,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,0,0.0,0,3,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,0,0.0,0,3,0
25a01c2b-cf66-4053-848c-9af10ef2ef81,additional,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,0,0.0,0,4,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,1,50.0,2,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,2,100.0,2,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,1,33.333333333333336,1,2,2
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,3,75.0,3,1,1
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,2,0,1
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,1,0,1
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,1,0,1
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,2,66.66666666666667,3,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,1,50.0,1,1,1
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,2,66.66666666666667,3,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
ca85fc9b-7678-41f4-88bb-257f702ea65b,additional,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,3,75.0,4,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,2,50.0,4,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0,7,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,3,100.0,3,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,4,100.0,4,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,1,50.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,3,100.0,3,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,2,100.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,1,50.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,2,100.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-014,メール通知,2,1,50.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,1,100.0,1,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,2,66.66666666666667,3,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,2,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
f7474040-55b4-40da-b89d-a9a016139246,additional,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,3,75.0,4,0,0
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,3,75.0,4,0,0
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,0,0.0,1,0,1
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,1,16.666666666666668,1,6,6
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,0,0.0,0,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,0,0.0,0,3,3
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,0,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,0,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,1,1
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,2,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,1,33.333333333333336,1,0,2
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
451385f8-693c-4881-927a-2fd87ad343e5,additional,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,2,50.0,4,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,0,0.0,1,0,1
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,2,66.66666666666667,3,0,1
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,4,100.0,4,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,2,0,1
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,1,0,1
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,1,0,1
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,2,66.66666666666667,3,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,2,100.0,2,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
41824f90-f8f8-45bc-b801-1762e265cd0f,additional,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,2,0,1
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,1,0,1
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,1,0,1
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
ccac6a7d-177d-46df-b4d1-a3a441da6f3a,additional,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,2,50.0,2,0,2
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0,7,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,3,100.0,3,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,3,75.0,4,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,3,100.0,3,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,2,100.0,2,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,2,100.0,2,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,1,50.0,1,0,1
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-014,メール通知,2,2,100.0,2,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,2,1,1
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,2,2
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
9b477a67-1f93-4d09-b58a-d7969894d590,additional,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
9305af1b-22f7-490c-9f39-d6e7f82619fb,additional,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,2,50.0,4,0,2
9305af1b-22f7-490c-9f39-d6e7f82619fb,additional,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
9305af1b-22f7-490c-9f39-d6e7f82619fb,additional,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
9305af1b-22f7-490c-9f39-d6e7f82619fb,additional,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
9305af1b-22f7-490c-9f39-d6e7f82619fb,additional,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,2,100.0,2,0,0
9305af1b-22f7-490c-9f39-d6e7f82619fb,additional,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
